TransactionID,SaleDate,SalesYear,SalesQuarter,YearMonth,CustomerID,CustomerName,Region,ProductID,ProductName,Category,StoreID,CampaignID,SaleAmount
1800,2025-03-27,2025,1,2025-03,1116,Melissa Rivera,Central,2095,Home-Seem,Home,401,1,1731.28
218,2025-03-28,2025,1,2025-03,1116,Melissa Rivera,Central,2066,Office-Occur,Office,402,2,1899.61
383,2025-03-28,2025,1,2025-03,1104,David Herrera,West,2039,Clothing-Need,Clothing,402,3,4210.49
427,2025-03-28,2025,1,2025-03,1055,William Benitez,East,2060,Office-Term,Office,404,3,1599.5
428,2025-03-28,2025,1,2025-03,1020,Michelle Brewer,East,2054,Electronics-Above,Electronics,404,0,2234.58
654,2025-03-28,2025,1,2025-03,1135,Christopher Chen,South,2035,Home-According,Home,403,0,944.09
691,2025-03-28,2025,1,2025-03,1178,Katherine Kerr,East,2019,Home-History,Home,403,2,623.08
755,2025-03-28,2025,1,2025-03,1031,Jessica Frazier,West,2008,Electronics-Skin,Electronics,401,2,1805.56
831,2025-03-28,2025,1,2025-03,1016,Andrea Roberts,East,2019,Home-History,Home,402,0,984.58
950,2025-03-28,2025,1,2025-03,1036,Robert Bishop,South-West,2070,Clothing-About,Clothing,404,1,29.29
1019,2025-03-28,2025,1,2025-03,1066,Derrick Myers,North,2070,Clothing-About,Clothing,403,2,101.74
1066,2025-03-28,2025,1,2025-03,1064,Joshua Cline,East,2045,Office-Next,Office,401,1,195.82
1571,2025-03-28,2025,1,2025-03,1096,Patricia Rogers,South,2070,Clothing-About,Clothing,401,0,43.65
1718,2025-03-28,2025,1,2025-03,1043,Eric Pena,West,2079,Office-Who,Office,401,0,3471.98
1760,2025-03-28,2025,1,2025-03,1020,Michelle Brewer,East,2022,Home-Economy,Home,403,1,1763.37
2031,2025-03-28,2025,1,2025-03,1032,Terri Long,East,2045,Office-Next,Office,403,0,615.85
2328,2025-03-28,2025,1,2025-03,1186,Timothy Williams,West,2013,Office-Cultural,Office,402,0,1842.35
170,2025-03-29,2025,1,2025-03,1089,Matthew Hernandez,North,2057,Clothing-Identify,Clothing,404,2,1666.65
174,2025-03-29,2025,1,2025-03,1034,Heather Smith,Central,2098,Clothing-Trouble,Clothing,403,3,109.06
207,2025-03-29,2025,1,2025-03,1174,Deborah Saunders,West,2010,Electronics-Themselves,Electronics,404,2,1150.13
623,2025-03-29,2025,1,2025-03,1115,Gina Banks,West,2086,Home-Of,Home,401,3,811.83
647,2025-03-29,2025,1,2025-03,1020,Michelle Brewer,East,2062,Office-Receive,Office,404,1,351.38
940,2025-03-29,2025,1,2025-03,1020,Michelle Brewer,East,2079,Office-Who,Office,402,,1520.04
1208,2025-03-29,2025,1,2025-03,1093,Christian Medina,East,2065,Office-Animal,Office,404,0,1701.79
1275,2025-03-29,2025,1,2025-03,1062,Ashley Harmon,South,2020,Electronics-Share,Electronics,404,1,733.29
1327,2025-03-29,2025,1,2025-03,1022,Austin Gutierrez,East,2063,Home-Good,Home,402,0,263.22
1413,2025-03-29,2025,1,2025-03,1107,Emily Hoffman,West,2064,Electronics-Stop,Electronics,401,0,1123.37
1417,2025-03-29,2025,1,2025-03,1024,Andres Avila,Central,2024,Clothing-Paper,Clothing,401,,453.82
1628,2025-03-29,2025,1,2025-03,1066,Derrick Myers,North,2022,Home-Economy,Home,403,2,1513.03
1676,2025-03-29,2025,1,2025-03,1112,Joseph Flores,East,2039,Clothing-Need,Clothing,402,1,1609.2
1769,2025-03-29,2025,1,2025-03,1089,Matthew Hernandez,North,2060,Office-Term,Office,402,0,1388.17
604,2025-03-30,2025,1,2025-03,1107,Emily Hoffman,West,2035,Home-According,Home,402,0,4382.29
816,2025-03-30,2025,1,2025-03,1006,Hannah Ray,West,2019,Home-History,Home,404,1,2859.78
1064,2025-03-30,2025,1,2025-03,1091,Brianna Thomas,South-West,2071,Clothing-Success,Clothing,402,3,783.43
1200,2025-03-30,2025,1,2025-03,1045,Dr. Susan Bailey,North,2000,Electronics-Signal,Electronics,403,1,241.73
1294,2025-03-30,2025,1,2025-03,1116,Melissa Rivera,Central,2035,Home-According,Home,401,1,1516.25
1418,2025-03-30,2025,1,2025-03,1017,Brittney Burnett,North,2019,Home-History,Home,404,3,3189.02
2352,2025-03-30,2025,1,2025-03,1005,Jessica Mora,South,2097,Office-Recent,Office,401,0,1093.8
195,2025-03-31,2025,1,2025-03,1143,Miss Chelsea Castro DDS,Central,2017,Electronics-Feeling,Electronics,401,1,1356.18
471,2025-03-31,2025,1,2025-03,1066,Derrick Myers,North,2030,Clothing-First,Clothing,403,2,1714.29
1163,2025-03-31,2025,1,2025-03,1043,Eric Pena,West,2039,Clothing-Need,Clothing,404,1,2452.34
1245,2025-03-31,2025,1,2025-03,1071,Christopher Frost,East,2029,Home-Yourself,Home,403,2,101.51
1610,2025-03-31,2025,1,2025-03,1032,Terri Long,East,2012,Clothing-Artist,Clothing,402,2,1961.92
1999,2025-03-31,2025,1,2025-03,1014,Cindy Woods,East,2035,Home-According,Home,404,1,4687.33
2183,2025-03-31,2025,1,2025-03,1089,Matthew Hernandez,North,2023,Home-Yeah,Home,401,2,584.43
2261,2025-03-31,2025,1,2025-03,1020,Michelle Brewer,East,2040,Clothing-Determine,Clothing,401,0,44.81
150,2025-04-01,2025,2,2025-04,1120,Daniel Meyer,South,2000,Electronics-Signal,Electronics,401,,341.56
484,2025-04-01,2025,2,2025-04,1141,David Palmer,North,2097,Office-Recent,Office,402,2,2543.36
1111,2025-04-01,2025,2,2025-04,1028,Haley Wagner,West,2015,Office-Itself,Office,404,3,1735.78
1713,2025-04-01,2025,2,2025-04,1101,Ryan Martin,South-West,2067,Clothing-Remain,Clothing,404,0,1201.12
1774,2025-04-01,2025,2,2025-04,1151,Sabrina Lester,West,2066,Office-Occur,Office,402,0,269.82
1936,2025-04-02,2025,2,2025-04,1046,Tyler Colon,Central,2006,Office-Class,Office,404,1,1844.97
1946,2025-04-02,2025,2,2025-04,1132,Scott Winters,West,2076,Clothing-Affect,Clothing,403,,1618.66
78,2025-04-03,2025,2,2025-04,1005,Jessica Mora,South,2086,Home-Of,Home,403,1,1320.44
410,2025-04-03,2025,2,2025-04,1116,Melissa Rivera,Central,2072,Electronics-Become,Electronics,401,3,192.63
422,2025-04-03,2025,2,2025-04,1096,Patricia Rogers,South,2028,Electronics-Take,Electronics,404,2,990.11
1253,2025-04-03,2025,2,2025-04,1166,David Mccullough,South-West,2009,Office-Raise,Office,404,0,48.46
1514,2025-04-03,2025,2,2025-04,1130,Mary Sandoval,North,2039,Clothing-Need,Clothing,403,2,2089.58
952,2025-04-04,2025,2,2025-04,1007,David Kim,West,2023,Home-Yeah,Home,401,0,4161.7
1322,2025-04-04,2025,2,2025-04,1116,Melissa Rivera,Central,2079,Office-Who,Office,403,3,3695.78
1701,2025-04-04,2025,2,2025-04,1111,Ronald Chavez,South-West,2013,Office-Cultural,Office,401,0,619.9
1843,2025-04-04,2025,2,2025-04,1116,Melissa Rivera,Central,2019,Home-History,Home,403,2,3790.14
2115,2025-04-04,2025,2,2025-04,1005,Jessica Mora,South,2013,Office-Cultural,Office,401,2,3531.81
381,2025-04-05,2025,2,2025-04,1196,Dr. Elizabeth Johnston DDS,North,2060,Office-Term,Office,403,0,1334.87
545,2025-04-05,2025,2,2025-04,1099,Lori Howard,East,2019,Home-History,Home,403,2,1721.74
606,2025-04-05,2025,2,2025-04,1127,George Edwards,Central,2013,Office-Cultural,Office,401,2,1631.22
634,2025-04-05,2025,2,2025-04,1023,Dustin Medina,East,2070,Clothing-About,Clothing,402,1,117.39
683,2025-04-05,2025,2,2025-04,1066,Derrick Myers,North,2074,Clothing-Strong,Clothing,403,0,288.44
731,2025-04-05,2025,2,2025-04,1072,Shannon Schmitt,East,2011,Electronics-Religious,Electronics,404,1,1009.76
780,2025-04-05,2025,2,2025-04,1031,Jessica Frazier,West,2059,Electronics-Clear,Electronics,404,0,487.87
1149,2025-04-05,2025,2,2025-04,1162,Deborah Rice,East,2091,Office-Mrs,Office,402,3,4050.34
1324,2025-04-05,2025,2,2025-04,1032,Terri Long,East,2013,Office-Cultural,Office,404,,1080.0
1531,2025-04-05,2025,2,2025-04,1060,Mr. Christopher Thompson,South,2035,Home-According,Home,404,2,2320.34
1631,2025-04-05,2025,2,2025-04,1089,Matthew Hernandez,North,2029,Home-Yourself,Home,401,2,56.91
1904,2025-04-05,2025,2,2025-04,1124,Megan Novak,East,2034,Clothing-Feel,Clothing,403,3,603.98
1927,2025-04-05,2025,2,2025-04,1071,Christopher Frost,East,2046,Clothing-Worry,Clothing,401,2,57.37
2017,2025-04-05,2025,2,2025-04,1116,Melissa Rivera,Central,2039,Clothing-Need,Clothing,404,0,1846.58
2030,2025-04-05,2025,2,2025-04,1093,Christian Medina,East,2037,Clothing-Meeting,Clothing,404,0,1728.51
2308,2025-04-05,2025,2,2025-04,1040,Angel Lee,Central,2013,Office-Cultural,Office,402,1,3480.62
121,2025-04-06,2025,2,2025-04,1159,Kelli Smith,North,2082,Office-Figure,Office,401,2,582.88
494,2025-04-06,2025,2,2025-04,1162,Deborah Rice,East,2092,Electronics-Add,Electronics,403,1,1122.97
1652,2025-04-06,2025,2,2025-04,1060,Mr. Christopher Thompson,South,2057,Clothing-Identify,Clothing,403,,568.22
1020,2025-04-07,2025,2,2025-04,1116,Melissa Rivera,Central,2054,Electronics-Above,Electronics,404,1,1345.79
1348,2025-04-07,2025,2,2025-04,1066,Derrick Myers,North,2018,Electronics-Nature,Electronics,404,0,792.85
1653,2025-04-07,2025,2,2025-04,1164,William Ramsey,North,2036,Electronics-Candidate,Electronics,401,,940.43
2294,2025-04-07,2025,2,2025-04,1022,Austin Gutierrez,East,2031,Office-Develop,Office,401,0,369.69
2368,2025-04-07,2025,2,2025-04,1099,Lori Howard,East,2019,Home-History,Home,403,2,3426.36
949,2025-04-08,2025,2,2025-04,1121,Stephanie Garrison,East,2014,Clothing-Eat,Clothing,401,2,1740.21
26,2025-04-09,2025,2,2025-04,1066,Derrick Myers,North,2030,Clothing-First,Clothing,404,1,127.5
91,2025-04-09,2025,2,2025-04,1097,Laura Jones,East,2080,Office-Doctor,Office,404,0,507.8
116,2025-04-09,2025,2,2025-04,1196,Dr. Elizabeth Johnston DDS,North,2027,Home-Purpose,Home,404,1,1663.47
371,2025-04-09,2025,2,2025-04,1002,Mark Marshall,Central,2084,Office-Stuff,Office,402,3,573.2
753,2025-04-09,2025,2,2025-04,1089,Matthew Hernandez,North,2005,Office-Huge,Office,402,2,641.36
1155,2025-04-09,2025,2,2025-04,1066,Derrick Myers,North,2013,Office-Cultural,Office,403,2,1373.82
1755,2025-04-09,2025,2,2025-04,1064,Joshua Cline,East,2066,Office-Occur,Office,404,0,1959.89
1917,2025-04-09,2025,2,2025-04,1073,Matthew Clark,Central,2052,Office-Year,Office,403,1,295.04
845,2025-04-10,2025,2,2025-04,1076,Glenn Shelton,East,2019,Home-History,Home,402,3,1774.52
1460,2025-04-10,2025,2,2025-04,1153,Michelle Martinez,East,2025,Electronics-Assume,Electronics,401,2,495.73
1682,2025-04-10,2025,2,2025-04,1028,Haley Wagner,West,2044,Office-Society,Office,402,0,340.97
2129,2025-04-10,2025,2,2025-04,1195,Michael Lee,South-West,2076,Clothing-Affect,Clothing,404,3,626.49
2257,2025-04-10,2025,2,2025-04,1022,Austin Gutierrez,East,2030,Clothing-First,Clothing,402,2,735.77
80,2025-04-11,2025,2,2025-04,1177,Katherine West,East,2084,Office-Stuff,Office,404,0,663.31
221,2025-04-11,2025,2,2025-04,1032,Terri Long,East,2071,Clothing-Success,Clothing,404,1,547.24
271,2025-04-11,2025,2,2025-04,1173,David King MD,North,2017,Electronics-Feeling,Electronics,404,2,297.43
341,2025-04-11,2025,2,2025-04,1058,Steven Jackson,Central,2091,Office-Mrs,Office,403,3,901.79
792,2025-04-11,2025,2,2025-04,1050,Jeffrey Mclaughlin,East,2081,Office-Light,Office,402,2,977.66
965,2025-04-11,2025,2,2025-04,1182,James Gray,West,2049,Office-Easy,Office,402,0,1155.46
969,2025-04-11,2025,2,2025-04,1033,Paul Perkins,East,2065,Office-Animal,Office,403,3,562.51
1604,2025-04-11,2025,2,2025-04,1048,Dr. Donald Proctor,North,2035,Home-According,Home,403,3,3019.32
1931,2025-04-11,2025,2,2025-04,1032,Terri Long,East,2044,Office-Society,Office,403,0,1301.42
2097,2025-04-11,2025,2,2025-04,1159,Kelli Smith,North,2091,Office-Mrs,Office,401,0,2127.23
2321,2025-04-11,2025,2,2025-04,1051,Amy Nguyen,Central,2015,Office-Itself,Office,401,0,324.38
19,2025-04-12,2025,2,2025-04,1071,Christopher Frost,East,2091,Office-Mrs,Office,402,3,2628.38
260,2025-04-12,2025,2,2025-04,1163,Elizabeth Vaughn,West,2046,Clothing-Worry,Clothing,404,2,74.1
280,2025-04-12,2025,2,2025-04,1122,Christopher Martinez,East,2079,Office-Who,Office,401,0,2154.03
466,2025-04-12,2025,2,2025-04,1121,Stephanie Garrison,East,2069,Clothing-Garden,Clothing,403,1,1410.36
752,2025-04-12,2025,2,2025-04,1071,Christopher Frost,East,2004,Office-Where,Office,402,2,281.59
761,2025-04-12,2025,2,2025-04,1005,Jessica Mora,South,2013,Office-Cultural,Office,403,0,947.0
847,2025-04-12,2025,2,2025-04,1095,Dr. Jason Scott,South,2053,Home-Ground,Home,404,2,650.23
1330,2025-04-12,2025,2,2025-04,1044,Anita Huerta,East,2025,Electronics-Assume,Electronics,401,1,1035.91
1345,2025-04-12,2025,2,2025-04,1066,Derrick Myers,North,2040,Clothing-Determine,Clothing,402,1,19.24
1808,2025-04-12,2025,2,2025-04,1111,Ronald Chavez,South-West,2079,Office-Who,Office,404,1,4984.05
2023,2025-04-12,2025,2,2025-04,1149,Jordan Elliott,North,2054,Electronics-Above,Electronics,401,2,2923.07
38,2025-04-13,2025,2,2025-04,1071,Christopher Frost,East,2065,Office-Animal,Office,404,2,274.92
403,2025-04-13,2025,2,2025-04,1026,Gary Walls,North,2079,Office-Who,Office,401,1,3725.91
1281,2025-04-13,2025,2,2025-04,1185,Cameron Levine,East,2032,Electronics-There,Electronics,403,2,212.03
1656,2025-04-13,2025,2,2025-04,1106,Jennifer Ewing,East,2057,Clothing-Identify,Clothing,404,1,1426.9
2355,2025-04-13,2025,2,2025-04,1048,Dr. Donald Proctor,North,2046,Clothing-Worry,Clothing,401,3,24.22
264,2025-04-14,2025,2,2025-04,1124,Megan Novak,East,2079,Office-Who,Office,404,3,4279.51
272,2025-04-14,2025,2,2025-04,1089,Matthew Hernandez,North,2097,Office-Recent,Office,404,2,2188.28
1427,2025-04-14,2025,2,2025-04,1126,Lee Luna,East,2091,Office-Mrs,Office,401,1,4904.59
1988,2025-04-14,2025,2,2025-04,1032,Terri Long,East,2001,Electronics-Boost,Electronics,401,,722.58
2307,2025-04-15,2025,2,2025-04,1194,Casey Brown,Central,2021,Clothing-Skill,Clothing,404,1,1855.71
90,2025-04-16,2025,2,2025-04,1019,Michelle Torres,Central,2033,Clothing-Argue,Clothing,403,3,1710.94
865,2025-04-16,2025,2,2025-04,1183,Kenneth Graves,East,2016,Home-He,Home,404,2,1992.79
1404,2025-04-16,2025,2,2025-04,1142,Marvin Hamilton,North,2013,Office-Cultural,Office,404,,1469.64
1462,2025-04-16,2025,2,2025-04,1005,Jessica Mora,South,2070,Clothing-About,Clothing,401,0,90.17
1590,2025-04-16,2025,2,2025-04,1147,William Palmer,South-West,2097,Office-Recent,Office,403,3,2043.28
2059,2025-04-16,2025,2,2025-04,1071,Christopher Frost,East,2014,Clothing-Eat,Clothing,404,1,1985.98
119,2025-04-17,2025,2,2025-04,1108,Sharon Bautista,Central,2092,Electronics-Add,Electronics,401,2,1176.94
419,2025-04-17,2025,2,2025-04,1032,Terri Long,East,2005,Office-Huge,Office,402,1,770.4
1115,2025-04-17,2025,2,2025-04,1071,Christopher Frost,East,2023,Home-Yeah,Home,404,3,1393.58
1407,2025-04-17,2025,2,2025-04,1032,Terri Long,East,2083,Clothing-Cut,Clothing,401,3,1420.75
414,2025-04-18,2025,2,2025-04,1091,Brianna Thomas,South-West,2062,Office-Receive,Office,401,0,1724.49
444,2025-04-18,2025,2,2025-04,1147,William Palmer,South-West,2091,Office-Mrs,Office,404,1,4825.57
524,2025-04-18,2025,2,2025-04,1005,Jessica Mora,South,2005,Office-Huge,Office,404,0,907.13
794,2025-04-18,2025,2,2025-04,1126,Lee Luna,East,2013,Office-Cultural,Office,402,3,1575.59
924,2025-04-18,2025,2,2025-04,1143,Miss Chelsea Castro DDS,Central,2046,Clothing-Worry,Clothing,404,0,19.48
970,2025-04-18,2025,2,2025-04,1158,Kelly Gallagher,East,2007,Clothing-Over,Clothing,402,0,255.33
1043,2025-04-18,2025,2,2025-04,1035,Lorraine Rodriguez,East,2088,Office-Evening,Office,403,2,883.95
1116,2025-04-18,2025,2,2025-04,1185,Cameron Levine,East,2000,Electronics-Signal,Electronics,404,,456.67
1118,2025-04-18,2025,2,2025-04,1074,Alyssa Evans,West,2062,Office-Receive,Office,404,3,476.91
1169,2025-04-18,2025,2,2025-04,1129,Karina Jones,East,2079,Office-Who,Office,403,3,1238.12
1249,2025-04-18,2025,2,2025-04,1031,Jessica Frazier,West,2048,Electronics-Candidate,Electronics,401,1,921.28
1561,2025-04-18,2025,2,2025-04,1061,Taylor Kaufman,North,2065,Office-Animal,Office,401,0,1098.25
1649,2025-04-18,2025,2,2025-04,1147,William Palmer,South-West,2019,Home-History,Home,404,1,2846.94
2315,2025-04-18,2025,2,2025-04,1071,Christopher Frost,East,2067,Clothing-Remain,Clothing,403,2,1784.53
15,2025-04-19,2025,2,2025-04,1078,Danielle Fuller,South-West,2035,Home-According,Home,401,3,4900.93
219,2025-04-19,2025,2,2025-04,1160,Phillip Soto,West,2071,Clothing-Success,Clothing,404,,1304.47
1039,2025-04-19,2025,2,2025-04,1128,Vincent Day,North,2098,Clothing-Trouble,Clothing,402,2,1479.45
1212,2025-04-19,2025,2,2025-04,1182,James Gray,West,2023,Home-Yeah,Home,403,3,1194.99
1347,2025-04-19,2025,2,2025-04,1066,Derrick Myers,North,2079,Office-Who,Office,404,3,1765.56
1665,2025-04-19,2025,2,2025-04,1160,Phillip Soto,West,2009,Office-Raise,Office,401,0,82.74
1698,2025-04-19,2025,2,2025-04,1001,John Silva,East,2041,Home-Assume,Home,401,0,2134.34
2066,2025-04-19,2025,2,2025-04,1179,Desiree Miller,East,2039,Clothing-Need,Clothing,404,3,4587.35
312,2025-04-20,2025,2,2025-04,1022,Austin Gutierrez,East,2023,Home-Yeah,Home,404,1,4109.76
525,2025-04-20,2025,2,2025-04,1073,Matthew Clark,Central,2054,Electronics-Above,Electronics,403,0,4566.54
931,2025-04-20,2025,2,2025-04,1034,Heather Smith,Central,2078,Electronics-Film,Electronics,403,0,70.3
1003,2025-04-20,2025,2,2025-04,1191,Kyle Smith Jr.,South,2054,Electronics-Above,Electronics,401,3,2088.12
1339,2025-04-20,2025,2,2025-04,1115,Gina Banks,West,2049,Office-Easy,Office,404,2,309.57
1641,2025-04-20,2025,2,2025-04,1092,Timothy Hill,West,2049,Office-Easy,Office,404,2,1159.93
1935,2025-04-20,2025,2,2025-04,1198,Chris Allen,South-West,2060,Office-Term,Office,404,2,1263.48
1970,2025-04-20,2025,2,2025-04,1192,Gregory Medina,East,2051,Home-Century,Home,402,0,1126.69
2214,2025-04-20,2025,2,2025-04,1071,Christopher Frost,East,2058,Home-Wear,Home,401,2,384.65
5,2025-04-21,2025,2,2025-04,1049,Rebecca Jordan,West,2005,Office-Huge,Office,402,0,1739.64
12,2025-04-21,2025,2,2025-04,1196,Dr. Elizabeth Johnston DDS,North,2014,Clothing-Eat,Clothing,403,3,0.0
1729,2025-04-21,2025,2,2025-04,1179,Desiree Miller,East,2078,Electronics-Film,Electronics,404,1,1874.34
1853,2025-04-21,2025,2,2025-04,1106,Jennifer Ewing,East,2050,Electronics-Young,Electronics,404,0,1415.83
562,2025-04-22,2025,2,2025-04,1162,Deborah Rice,East,2096,Office-Discuss,Office,402,3,810.47
1474,2025-04-22,2025,2,2025-04,1019,Michelle Torres,Central,2045,Office-Next,Office,404,,1701.99
1860,2025-04-22,2025,2,2025-04,1072,Shannon Schmitt,East,2023,Home-Yeah,Home,403,2,1512.11
2133,2025-04-22,2025,2,2025-04,1018,Edwin Garrison,South-West,2064,Electronics-Stop,Electronics,403,1,365.9
175,2025-04-23,2025,2,2025-04,1164,William Ramsey,North,2061,Home-Quite,Home,402,3,192.3
426,2025-04-23,2025,2,2025-04,1116,Melissa Rivera,Central,2023,Home-Yeah,Home,404,0,3775.88
490,2025-04-23,2025,2,2025-04,1181,Tiffany Smith,East,2039,Clothing-Need,Clothing,403,0,850.71
1398,2025-04-23,2025,2,2025-04,1055,William Benitez,East,2039,Clothing-Need,Clothing,401,1,1428.59
1469,2025-04-23,2025,2,2025-04,1165,Richard Burnett,Central,2045,Office-Next,Office,404,3,1722.96
1873,2025-04-23,2025,2,2025-04,1117,Amanda Lang,North,2091,Office-Mrs,Office,401,1,1236.2
2052,2025-04-23,2025,2,2025-04,1054,Laura Mcdonald,South,2019,Home-History,Home,401,0,1874.65
357,2025-04-24,2025,2,2025-04,1036,Robert Bishop,South-West,2029,Home-Yourself,Home,401,1,18.12
1439,2025-04-24,2025,2,2025-04,1034,Heather Smith,Central,2050,Electronics-Young,Electronics,403,2,1093.82
1606,2025-04-24,2025,2,2025-04,1044,Anita Huerta,East,2039,Clothing-Need,Clothing,402,1,3481.44
1809,2025-04-24,2025,2,2025-04,1128,Vincent Day,North,2041,Home-Assume,Home,402,1,4916.29
1969,2025-04-24,2025,2,2025-04,1052,Brandon Hinton,South-West,2091,Office-Mrs,Office,404,0,3357.5
2371,2025-04-24,2025,2,2025-04,1020,Michelle Brewer,East,2085,Electronics-Officer,Electronics,404,0,547.53
608,2025-04-25,2025,2,2025-04,1151,Sabrina Lester,West,2053,Home-Ground,Home,402,2,264.76
682,2025-04-25,2025,2,2025-04,1076,Glenn Shelton,East,2052,Office-Year,Office,403,0,1687.63
837,2025-04-25,2025,2,2025-04,1188,Ashley Todd,North,2031,Office-Develop,Office,401,,628.4
1022,2025-04-25,2025,2,2025-04,1034,Heather Smith,Central,2067,Clothing-Remain,Clothing,404,0,213.93
1259,2025-04-25,2025,2,2025-04,1066,Derrick Myers,North,2091,Office-Mrs,Office,404,3,3214.72
1291,2025-04-25,2025,2,2025-04,1043,Eric Pena,West,2009,Office-Raise,Office,402,2,85.36
1490,2025-04-25,2025,2,2025-04,1178,Katherine Kerr,East,2006,Office-Class,Office,401,0,1968.22
1529,2025-04-25,2025,2,2025-04,1089,Matthew Hernandez,North,2039,Clothing-Need,Clothing,401,0,3779.37
1673,2025-04-25,2025,2,2025-04,1093,Christian Medina,East,2031,Office-Develop,Office,402,2,288.21
1891,2025-04-25,2025,2,2025-04,1122,Christopher Martinez,East,2031,Office-Develop,Office,401,0,579.53
1916,2025-04-25,2025,2,2025-04,1033,Paul Perkins,East,2023,Home-Yeah,Home,401,0,1856.11
2114,2025-04-25,2025,2,2025-04,1194,Casey Brown,Central,2049,Office-Easy,Office,403,0,996.07
2297,2025-04-25,2025,2,2025-04,1158,Kelly Gallagher,East,2083,Clothing-Cut,Clothing,402,3,511.68
2381,2025-04-25,2025,2,2025-04,1091,Brianna Thomas,South-West,2020,Electronics-Share,Electronics,402,3,1767.56
293,2025-04-26,2025,2,2025-04,1109,Aaron Garcia,East,2019,Home-History,Home,403,0,2798.52
412,2025-04-26,2025,2,2025-04,1115,Gina Banks,West,2040,Clothing-Determine,Clothing,402,2,144.21
638,2025-04-26,2025,2,2025-04,1106,Jennifer Ewing,East,2039,Clothing-Need,Clothing,401,2,4403.87
764,2025-04-26,2025,2,2025-04,1071,Christopher Frost,East,2075,Electronics-Letter,Electronics,402,3,575.11
911,2025-04-26,2025,2,2025-04,1071,Christopher Frost,East,2085,Electronics-Officer,Electronics,403,3,1609.65
1004,2025-04-26,2025,2,2025-04,1115,Gina Banks,West,2013,Office-Cultural,Office,403,2,4447.63
1318,2025-04-26,2025,2,2025-04,1164,William Ramsey,North,2009,Office-Raise,Office,401,,36.35
1321,2025-04-26,2025,2,2025-04,1020,Michelle Brewer,East,2035,Home-According,Home,403,3,2173.03
1483,2025-04-26,2025,2,2025-04,1161,David Ellis,East,2067,Clothing-Remain,Clothing,402,2,1567.68
1612,2025-04-26,2025,2,2025-04,1042,Christopher Dodson,North,2028,Electronics-Take,Electronics,401,,896.78
1677,2025-04-26,2025,2,2025-04,1134,Joseph Aguilar,West,2092,Electronics-Add,Electronics,401,2,1904.91
1765,2025-04-26,2025,2,2025-04,1003,David Brennan,North,2007,Clothing-Over,Clothing,401,3,1662.07
1941,2025-04-26,2025,2,2025-04,1012,Tara Miller,North,2062,Office-Receive,Office,403,1,737.42
334,2025-04-27,2025,2,2025-04,1128,Vincent Day,North,2066,Office-Occur,Office,402,3,1969.52
1323,2025-04-27,2025,2,2025-04,1167,Terry Frederick,North,2034,Clothing-Feel,Clothing,404,3,785.41
1425,2025-04-27,2025,2,2025-04,1041,David Beltran,East,2039,Clothing-Need,Clothing,403,1,845.69
2166,2025-04-27,2025,2,2025-04,1025,Garrett Lewis,South,2023,Home-Yeah,Home,404,1,2175.7
93,2025-04-28,2025,2,2025-04,1034,Heather Smith,Central,2054,Electronics-Above,Electronics,404,3,4066.34
145,2025-04-28,2025,2,2025-04,1032,Terri Long,East,2036,Electronics-Candidate,Electronics,404,3,1642.94
598,2025-04-28,2025,2,2025-04,1024,Andres Avila,Central,2021,Clothing-Skill,Clothing,401,0,1210.21
991,2025-04-28,2025,2,2025-04,1111,Ronald Chavez,South-West,2023,Home-Yeah,Home,401,3,3322.93
1309,2025-04-28,2025,2,2025-04,1017,Brittney Burnett,North,2024,Clothing-Paper,Clothing,404,1,239.08
1353,2025-04-28,2025,2,2025-04,1089,Matthew Hernandez,North,2006,Office-Class,Office,402,2,894.25
1699,2025-04-28,2025,2,2025-04,1144,Brian Browning,East,2081,Office-Light,Office,404,2,773.23
54,2025-04-29,2025,2,2025-04,1169,Michael Edwards,South-West,2079,Office-Who,Office,402,1,2205.97
1442,2025-04-29,2025,2,2025-04,1089,Matthew Hernandez,North,2024,Clothing-Paper,Clothing,403,3,1215.63
1512,2025-04-29,2025,2,2025-04,1116,Melissa Rivera,Central,2097,Office-Recent,Office,403,0,1200.06
1818,2025-04-29,2025,2,2025-04,1167,Terry Frederick,North,2075,Electronics-Letter,Electronics,403,2,600.91
1836,2025-04-29,2025,2,2025-04,1089,Matthew Hernandez,North,2028,Electronics-Take,Electronics,401,3,378.08
2168,2025-04-29,2025,2,2025-04,1158,Kelly Gallagher,East,2057,Clothing-Identify,Clothing,402,,358.76
198,2025-04-30,2025,2,2025-04,1071,Christopher Frost,East,2092,Electronics-Add,Electronics,401,1,1683.33
517,2025-04-30,2025,2,2025-04,1197,William Wilson,West,2039,Clothing-Need,Clothing,402,0,4277.85
885,2025-04-30,2025,2,2025-04,1047,Ashley Pearson,West,2089,Electronics-Action,Electronics,401,3,1682.43
989,2025-04-30,2025,2,2025-04,1034,Heather Smith,Central,2054,Electronics-Above,Electronics,403,3,4880.71
1607,2025-04-30,2025,2,2025-04,1133,Victor Wagner,South-West,2097,Office-Recent,Office,401,2,4537.63
1810,2025-04-30,2025,2,2025-04,1076,Glenn Shelton,East,2017,Electronics-Feeling,Electronics,401,0,916.45
1824,2025-04-30,2025,2,2025-04,1087,Carla Tran,East,2054,Electronics-Above,Electronics,404,,4836.89
2164,2025-04-30,2025,2,2025-04,1157,Cheryl Wu,West,2013,Office-Cultural,Office,401,3,838.64
